date,temp_mean_c,temp_max_c,temp_min_c,temp_anomaly_c,precip_month_mm,precip_1d_max_mm,precip_3d_max_mm,precip_7d_max_mm,precip_30d_max_mm,pdd,freeze_thaw_cycles,snowfall_mm_we,snow_depth_m,solar_radiation_mj_m2,runoff_mm,observation_count,expected_observation_count,valid_area_fraction,period_completeness,is_complete_period,quality_status,quality_reason,expected_days,missing_data_flag,month,precip_anomaly_z,pdd_anomaly_z
1997-11-01,-6.788323282123529,0.8371551116363731,-15.388193348207391,-2.7923990462371013,38.0286970326793,10.209324523787263,20.049428084917004,24.69339184333047,47.37855330556627,0.0,7,32.19758770654711,2.943933689142189,507.30646002392683,33.698237808467134,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,11,0.4996387859735133,-0.48825265776295623
1997-12-01,-10.48604954299566,-4.10574281116674,-21.120677600621654,-3.747339212073309,143.85119606961493,61.86636807862341,104.90125612117939,127.17273154353724,172.1213885249643,0.0,0,130.1718520735935,3.5185020562067204,449.91427803659394,21.13606084471098,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,12,3.8830078521549325,-0.3105347193529913
1998-01-01,-9.557872457617476,-2.1334853191764758,-19.62265483257552,0.20193847315774174,19.68019141209245,4.78612024494256,6.723157531129859,10.521905437763397,133.18038730265874,0.0,0,17.81306902102649,3.5675985704587556,512.733960192822,14.099821516487651,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,1,-0.8467209273176639,-0.20695424178800786
1998-02-01,-9.088411912259401,-0.9052983379967802,-17.145523311821677,0.20523930461452689,67.80295907077762,24.19036032237443,42.616919181156774,47.72465951846179,74.07115553698246,0.0,0,56.817539173252435,3.6399266592063917,544.08301839057,9.933403041017131,28,28,,1.0,True,GOOD,coverage and completeness requirements passed,28,False,2,0.018044034516144856,
1998-03-01,-7.46997496750177,-0.8444003766225416,-17.48712329367864,-0.9846588442609379,138.06066819280042,29.760090368134637,44.700832536827974,53.26081760137738,137.3237420334301,0.0,0,113.40718193767484,3.963743235139709,684.558255840017,10.11196992646465,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,3,2.5718869680862086,-0.26352548186924535
1998-04-01,-2.7534181653012926,4.901534348017416,-13.1828053656302,0.1878145234595608,45.43659548407545,5.018607017903325,9.25974189462922,50.137472676644826,137.3734962887234,4.145794343422741,21,12.941219402840236,3.8359230102949495,815.0243564700916,110.84377666559125,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,4,-0.9123376536140548,0.4056304684715755
1998-05-01,2.7658680687439614,11.170119574571668,-9.48625380041562,1.5082568304093775,94.68298033018034,6.681289769286954,16.3334499538766,32.86128642705965,92.80562558409727,89.24156673466359,25,16.929330832516953,3.1012163339106413,814.2176929113301,187.87038118632893,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,5,-0.7750923184953672,1.724452478574009
1998-06-01,7.011139983960862,13.333456036475765,-0.8180206685398206,1.4582356349918264,235.55400641766136,30.426420461221653,64.01973546628086,103.68692218332774,235.55400641766133,210.33419951882587,4,6.721826274810461,2.902050869063502,661.8610161548205,123.67124012412529,30,30,,1.0,True,GOOD,coverage and completeness requirements passed,30,False,6,-0.5892706558350699,2.2470702217447465
1998-07-01,7.602035064929947,12.12106548312013,2.51136603251385,0.41458365411292925,515.7641141492717,55.19609081664275,122.23989876902883,199.79228612189362,502.45059694615185,235.66308701282836,0,42.30930430540667,2.909280542630837,531.8079870436312,425.68613688955,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,7,0.4620366339195967,0.956794595187979
1998-08-01,7.42166994343717,11.927886572025114,4.891320376627742,0.4639502190461629,526.4242654625734,40.70106808492442,108.04273595885395,172.18147714330883,573.5963507884961,230.07176824655227,0,36.69964034702789,2.9052301919675076,460.8778811977481,485.4272643994228,31,31,,1.0,True,GOOD,coverage and completeness requirements passed,31,False,8,1.7487921906706003,1.1818269975909441
